,type,category,review,star
28,LG전자 시네빔 PH550,별점,"빔 프로젝터 한대 마련 해 보겠다고 몇날 며칠을 고민하다가 결국 ph550을 선택하였습니다.
배송까진 이틀걸렸네요.
밝은 곳에선 당연히 제대로 안보이지만 불을 끄고 보니 확실히 제 값을 하는 물건이구나 싶습니다.

장점 : 성능(이 가격에 이런 성능이?!)
단점 : 넷플릭스의 부제, 에어플레이 미지원

usb를 이용한 시청이나 안드로이드 미러링을 통한 시청시에는
문제가 되지 않지만, 그래도 요즘 나오는 제품들 처럼 사용자들의 편의성을 좀 고려 해 주었으면 하는 아쉬움이 있습니다... 그래도 가격대비 만족스러운 제품임에는 틀림없네요..",평점5
29,LG전자 시네빔 PH550,별점,국민빔이라는 550모델을 드디어 구매했네요 딜가격이 좋았구요 그레이색상은 저렴하게 안나오던데 운이좋았습니다배송와서 설치해보고 미러링이나 usb연결해서 화면을 보니 연결도 빠르고 화질도 좋습니다 스크린을 이용하진 않았지만 자체 밝기가 좋아서 그런지 아무벽이나 볼만하네요애들도 너무 좋아하구요 다만 자체소리가 좀 작은게 아쉽고 발열이 제법 있습니다 노트5쓰고있는데 쉐어링해서 옥수수영화싱크하니 중간중간 끊기는 것도 좀 그렇더라구요 근데 탭을 이용해서 스크린쉐어는 또 잘 되는걸보니 제폰이 문제인건가 싶기도 하네요,평점5
30,LG전자 시네빔 PH550,별점,"구매한지 2개월이 되어가지만 늦게라도 후기 남겨요. 빔프를 하나 장만하는데, 스크린 100인치, 하드케이스, 케이블 5m, 스피커, 빔프로젝트를 함께 구매했어요. 구매하는 과정에서 스크린이 처음에 파손되서 왔었는데, 무척 친절하게 대응해주셔서 새 제품으로 빠르게 받을 수 있었어요! 빔프로젝트는 야외에서 실내에서 둘다 사용하기 위해 구입했어요. 실내에서는 흰 벽을 이용하고 있고, 날이 따뜻해지면 스크린 이용하려고 합니다. 벽에서 2~3m떨어진 거리어도 잘 보여요. 조절할 수 있어요. 그리고 빔 상영 화각은 자동으로 맞춰지더라구요! (좋아요..) 지금까지 4번 정도 사용했고 엄청 만족하고 있습니다 :)",평점5
31,LG전자 시네빔 PH550,별점,"한달 사용 후기입니다. 장점이 너무 많아요!
1. 지갑 두 개 정도의 콤팩트한 사이즈!!!
2. 눈이 피로하지 않은 편안한 색감과 선명한 화질
3. 안드로이드랑 호환이 잘됩니다!

단점
1. 무선으로 연결하여 볼 경우 약간의 끊김이 있습니다. 싱크도 조금씩 안맞고요. 그러나 HDMI 선 꽂아서 보면 .
2. ㅠㅠ 그래서 저는 블루투스 스피커로 따로 연결해서 사용하는 편입니다!


어쭙잖은 중저가 제품 사서 마음고생하는 것보다 이 제품 사는게 훨씬 정신건강에 좋다고 생각합니다 :)",평점5
32,LG전자 시네빔 PH550,별점,"주문하고 하루만에 받았어요! 집에 티비가 있어 살까 말까 많이 고민하다 주문했는데 ...
그냥 전 너무 좋아요... 침대에 누워서 천장에 쏘면서도 보고 벽에도 보고 집순이 필수템이에요..
코로나때문에 영화관도 못간지 오래되서....
스크린도 사보려구요
입문템으로 좋아요 화질도 선명한 편이고, 조작도 어렵지 않구요 전 아이폰 유저인데 어댑터는 나중에 살까해요 어차피 미러링 많이 끊기는편이고 놋북 연결해서 보니 신세계^^ 넷플릭스도 뭐 노트북으로 연결하면 되니깐요~~
국산 중소업체꺼 사려다가 엘지꺼 샀는데
부자 된거 같아요 ..... 리모콘 부자🙈
한달 사용후 리뷰도 올릴게요~ㅎ",평점5
33,LG전자 시네빔 PH550,별점,"기대 이상의 제품이네요.
배터리가 부족하면 자동으로 절전모드로 바뀌기는 하지만 전원만 연결하면 가장 밝은상태로 바로 사용할수 있네요.
배터리 내장이라 정말 아무것도 연결 안해도 사용할 수 있고,
스마트폰 뿐만아니라 노트북 화면도 쉽게 연결해서 바로 나오니 너무 좋습니다.
리모콘이나 화면 OSD 구성도 LG TV와 동일해서 사용하기 편하네요.
아쉬운 부분은 화면에 배터리 잔량이 안나오는것과 옵션구매로 차량용 충전기 같은게 있었으면 좋았을걸 하는것 정도네요.
별도에 잘 보관하고 관리해야겠습니다.",평점5
34,LG전자 시네빔 PH550,별점,고민 많이 하고 샀는데. 고민한 시간이 아까울 정도로 너무너무 좋아요! 배송도 하루만에 왔구요! 스크린아닌 흰벽에 쏴서 보는데도 선명하고 좋아요! 블루투스 이어폰으로 감상하면 기계소음도 안들리고 좋네요~ 제방이 작은 영화관이 된것 같아요^^한가지 아쉬운점은 영상 사이즈를 원하는 만큼 조절이 안되고 거리에 따라 자동적으로 조절되는게 아쉽네요! 천정에 쏴서 보려고 샀는데 삼각대없이는 좀 불편한것도 있구요ㅠ 세트같이 구매할껄 그랬어요~이외엔 매우 만족입니다^^ 고민말고 사세요~!,평점5
35,LG전자 시네빔 PH550,별점,실은 한참전부터 미니빔을 가지고싶었으나 얼마나보겠어 하고 구매를 미루다가 출산하고 아기가 생기고 필요하다는 생각이 들어 구매했어요 항상자기전에 핑크퐁 조금보고 본인동영상을그렇게봐요. 스피커는 내장이 되어있지만 살짝아쉬워요 블루투스연결해서 쓰는게 나을듯싶어요 주로 휴대폰연결해서쓰는데 아주 쉬워요. 화질은 좋아요.초점 맞추는것도 쉽고 딱필요한것들만 있어서 아주좋네요. 각도설정은 상하만되는것같아서....삼각대를 구매해야할것같아요. (리뷰사은품으로 시네빔 삼각대를 주셨으면합니다!)사은품으로 스크린을 주었어요. 집에서는 쓸일이없을것같아요 나중에야와에서나 쓰일듯싶어요. 이제품을 사고싶었으나 가격이 나가서 중저가 가성비좋은제품을 알아보다가 서비스 및 A/S때문에 사고싶은 제품으로 만족스럽게 구매했어요.,평점5
36,LG전자 시네빔 PH550,별점,벽지가무늬있지만 영상보는데 전혀 불편사항이 없어요 볼륨은작은데 블루투스 스피커 활용하니 엄지척입니다 영화관이 집안에!미러링 해서 보는데 아무런 문제점도 없구요 불편한점 하나 찾자면 기계소음이 조금있는데 저는 영화보는데 집중해서 그런지 거슬리지는 않았어요예민하신분들은 모르겠네요옵션추가해서 삼각대도 주문했는데 따로 좋은걸로 사야겠어요흔들리고 튼튼하지 않아요거진 50만원정도하는 빔프로젝터 구매잘했네요 사은품 당첨도 되었으면 좋겠네요,평점5
37,LG전자 시네빔 PH550,별점,"배송 빠릅니다.
처음에 리모콘도 안되고 핸드폰하고 미러링도 안되서 엄청 열받았습니다.
리모콘은 바로 옆에 있어도 장애물 있으면 인식이 안 되는거 같고 빔 방향으로 조절해서 눌러야 합니다.
미러링 역시 마찬가지 입니다.
빔은 오른쪽, 핸드폰은 왼쪽에 놓고 열심히 미러링 해 보았는데 기기를 찾지 못하더군요. 잠시 소주한잔하고 빔 옆에 놓고 했더니 드디어 기기 검색이 되더군요.
아이들에게 소리질러 미안...ㅠ
미러링 빠릅니다. 처음 써봣지만...ㅎ 10초 정도? 걸립니다.
미러링 후 끊김은 없습니다. .
낮에 햇볕있을 때 사용해 보진 않았지만 led에서도 어느정도 잘 보입니다.
여러제품 비교하다가 선택했는데 후회하지 않을거 같네요.
감사합니다. ~~ 고장나지 말아랏",평점5
38,LG전자 시네빔 PH550,별점,요즘 택배 대란 시기에 주문한지 24시간도 안되서 오는게 있냐고 테스형에게 물었지만 테스형도 모른다는군요. ㅎㅎ 진짜 엄청 빨리 왔네요. 거실에서 벽에 쏴서 영화 보려고 샀고 아이폰인데 크롬캐스트 사용 중이라 별 무리 없이 사용했구요. 설치고 뭐고 할 것도 없이 바로 그냥 뿅뿅 눌러 볼 수 있었습니다. 우선 방 벽에 쏴서 봤는데 꽤 선명하고 음질도 나쁘진 않은데 블루투스 스피커 있어서 같이 사용하려구요. 가성비 꽤 만족스럽습니다. 입문용으로 추천하던데 그 이유를 알겠습니다. 가성비 좋고 사용법 간단하니 이게 다음 빔 살 때 좋은 기준이 되 줄테니까요. 여튼 대만족입니다!,평점5
39,LG전자 시네빔 PH550,별점,"침실에서 사용할려고 구매.거리 멀게해서 화면크게 영화한편 보고 정말 볼만하구요.케이블 연결해서 정규방송 틀어봤구요 확실히 어두워야 잘보입니다. 대낮에는 암막커튼없으면 힘들어요리모콘 있어서 편하고 아직 좀더 사용해봐야겠지만...
.화질도 깨끗하고 음질또한 좋아서 따로 스피커 연결하지만 않아도 만족스럽게 보았습니다. 다만 핸드폰미러링하면 간혹끊김이있었지만 불편할 정도는 아니었고 매우 만족합니다. lgph550 왜 이제 샀는지 모를겠습니다 너무너무 강추합니다",평점5
40,LG전자 시네빔 PH550,별점,자취방에 티비가 없어서 예전에 빔을 살까말까 고민하다가 잊어버리고 있었는데 좋은기회에 구매했습니다. 아직은 조작이 미숙하기도하고 아이패드랑 연결해 사용하려니 연결선을 별도로 구매해야해서 우선은 노트북과 연결해 사용하고있습니다. 별도로 스크린이 없어서 천장이나 벽에 쏴서 보고있는데 불켜진 상태로는 잘 보이지 않아 불끄고 보고있어요. 침대 토퍼랑 메트릭스 사이 공간에 빔놔두고 보니까 잘보입니다. 디자인도 예쁘고 가볍고 작고 좋네요. 같이주신 스피커 도 옆에놓고 잘 쓰고 있습니다.,평점5
41,LG전자 시네빔 PH550,별점,"550루멘이라 어느정도 조명이 있어도 정말 선명하고 화질도 좋아요
빔이랑 벽의 거리가 넓지 않은대도 화면은 충분히 넓었어요
이가격에 넷플렉스 연동되는 제품이랑 고민했는데 아무래도 밝기가 중요해서 이걸로 선택했고
사용해보자마자 정말 잘한 선택같았어요^^
다만 아쉬운건 아무래도 빔 내장 스피커의 질은 조금 떨어져요.
당연히 스피커 제품은 아니니까요
음향에 크게 신경안쓰시면 그냥 쓰셔도 되지만 더 좋은 음향을 원하시는 분은
꼭 블루투스 스피커 준비하세요~",평점5
42,LG전자 시네빔 PH550,별점,스마트 빔으로 치고 들어와서 당연히 스트리밍앱이 장착되어 이겠거니 하고 샀는데 아닌거 알고 충격이였는데 샀는데 어쩌겠어 하고 쓰는데 화질만큼은 진짜 고화질이라 영화 틀어놓고 보는데 진짜 영화관에서 보는 거 같아서 계속 감탄했어요 화면 키스톤도 어느정도 자동으로 잡히고 쓰면서 감탄했던 제품이에요 화질과 음질은 확실히 브랜드값해요 아이폰을 사용해서 미러링은 지원안되지만 구글크롬 캐스트를 쓰니 더 유용하게 쓰고 있어요 크기도 작고 디자인도 이뻐요 진짜 삶의질이 달라져요 ㅠ,평점5
43,LG전자 시네빔 PH550,별점,"집에서 빔프로젝터로 영화를 보고 싶은 마음에 며칠을 검색하고 고민한 결과 이 제품을 구입했어요. 오자마자 뜯어서 설치하고 사용해봤네요. 안타깝게도 블루투스 기능이 폰하고는 안 되네요ㅠ 그래도 USB에 있던 영화는 볼 수 있었어요. 첫번째, 두번째 사진은 거실 전등을 켠 상태예요. 그런데도 화면이 선명하게 보였어요. 세번째 사진은 불 끄고 틀어봤어요. 불 켰을 때도 만족스런 화질이에요. TV를 연결하거나 휴대폰을 연결하는데 번거로움은 있지만 전반적으로 만족해요!",평점5
44,LG전자 시네빔 PH550,별점,주문하고 난 다 음날 바로 받아서 개봉했어요! 가볍고 설명서도 있어서 좋습니다. 거실에 아트월에 쏴봤는데 선명하고 소리도 잘들리고 소음이 크지 않아 좋아요. 아이폰연결 HDMI 선을 추가로 구매해서 바로 아이폰 연결해서 영화켜서 테스트 했는데 잘나옵니다. 보조배터리 하나 챙겨서 캠핑가려구 어제 완충하고 고이고이 잘 모셔서 짐쌌어요! 빔 사려고 계속 알아 보던중에 캠핑관련 카페에서 찾아보고 또 찾아봤는데 모든 사람들이 추천하던 모델이더라구요. 가성비 짱! 최고입니다,평점5
45,LG전자 시네빔 PH550,별점,사실저렴이 사려다가 이왕사는거 좋은거사자해서 이곳저곳찾아보고 구매했습니다. 단품으로도 원래 50만원대인데 이런구성으로 할인까지더해서 사니 가성비도 괜찮은것같아요 그리고 틀자마자 화질보고 진짜 감탄! 사진은 프로젝터 세워서 천장에쏜거예요 침대에 누워서보는데 새삼 꿀입니다 ㅠ 게다가 핸드폰과 미러링해서 유툽이나 넷플릭스보기도 편리하고 리모콘에넣을 건전지 넣어주는건 센스 만점ㅋㅋ 여튼 강추예요,평점5
46,LG전자 시네빔 PH550,별점,"교육용, 외부용으로 쓰려도 구매했어요
크기가 엄청 작은데 교육장에 빔스크린에
잘 보일지 걱정했는데
빔 자체만으로도 크게 잘 보이구
빔밑에 받침대 없어도 빔레이저 잘 보여요
삼각대는 외부에서 쓰기 좋을정도로 튼튼해보입니다
(고급용 삼각대 구매했습니다)
선명도 마음에 들구 환경설정 통해 해상도 등등
여러가지 설정할수 있는데 여러가지라 좋아요
노트북에서 연결하시면서 쓰실거면
연결선 꼭 별도로 구매하셔아 합니다!!!
교육장에서도 만족 하오니 가정용으로는 대만족 하실거예요 ㅎㅎ 많이 파세요!",평점5
